type,modified,language,license,rightsholder,datasetid,datasetname,institutioncode,basisofrecord,eventid,samplingprotocol,eventdate,eventremarks,locality,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters
Event,2016-10-17,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:bovenschelde:2335:event-receiver-deployment,receiver deployment,2012-02-29/2012-07-29,location name: Bovenschelde - Kop Sluismuur Oudenaarde | location description: NA,sIOud,50.85112,3.61988,WSG84,30
Event,2017-07-04,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2487:event-receiver-deployment,receiver deployment,2016-12-16/2017-06-27,"location name: Zandvlietsluis Albertkanaal | location description: Heeft een nieuwe locatie gekregen, op rechteroever deze keer, te bereiken via jaagpad Schelde-Rijnkanaal.",zandvlietsluis haven B,51.34458,4.30243,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:demer:1424:event-receiver-deployment,receiver deployment,2014-05-13/2015-02-12,location name: fietsersbrug aarschot | location description: fietserbrug Demer thv zwembad Aarschot; adres demervallei 9; aarschot,de-1,50.98516,4.841,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:1590:event-receiver-deployment,receiver deployment,2015-04-16/2015-05-15,"location name:  | location description: SA stuw, LO aan hek W&Z",M-4,51.02484,4.49521,WSG84,30
Event,2018-08-08,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:2508:event-receiver-deployment,receiver deployment,2017-01-26/2018-08-08,"location name: m-4 | location description: SA stuw, LO aan hek W&Z
Nekkerspoel-borcht, Mechelen",M-4,51.02484,4.49521,WSG84,30
Event,2017-01-26,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:1764:event-receiver-deployment,receiver deployment,2015-11-09/2017-01-26,"location name: m-4 | location description: SA stuw, LO aan hek W&Z
Nekkerspoel-borcht, Mechelen",M-4,51.02484,4.49521,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:1761:event-receiver-deployment,receiver deployment,2015-05-15/2015-05-28,"location name:  | location description: SA stuw, LO aan hek W&Z",M-4,51.02484,4.49521,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:1762:event-receiver-deployment,receiver deployment,2015-05-28/2015-09-24,"location name:  | location description: SA stuw, LO aan hek W&Z",M-4,51.02484,4.49521,WSG84,30
Event,2016-01-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:dijle:1763:event-receiver-deployment,receiver deployment,2015-09-24/2015-11-09,"location name:  | location description: SA stuw, LO aan hek W&Z",M-4,51.02484,4.49521,WSG84,30
Event,2019-08-26,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:4572:event-receiver-deployment,receiver deployment,2019-01-29/2019-08-26,recover latitude: 51.28717 | recover longitude: 2.87917 | location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2019-08-26,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:5999:event-receiver-deployment,receiver deployment,2019-08-26,recover latitude: 51.28717 | recover longitude: 2.87917 | location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2019-02-13,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3953:event-receiver-deployment,receiver deployment,2018-09-27/2019-02-13,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2019-08-27,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:4578:event-receiver-deployment,receiver deployment,2019-02-13/2019-08-27,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2019-08-27,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:6002:event-receiver-deployment,receiver deployment,2019-08-27,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2018-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2766:event-receiver-deployment,receiver deployment,2017-09-25/2018-09-27,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2016-03-23,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2002:event-receiver-deployment,receiver deployment,2015-10-26/2016-03-10,recover latitude: 51.37620 | recover longitude: 3.17870 | location name: bpns-WZ | location description: NA,bpns-WZ,51.3762,3.1787,WSG84,30
Event,2017-09-25,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2546:event-receiver-deployment,receiver deployment,2017-02-21/2017-09-25,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2016-12-14,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:1635:event-receiver-deployment,receiver deployment,2016-03-10/2016-12-14,recover latitude: 51.37617 | recover longitude: 3.17866 | location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2017-02-21,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2495:event-receiver-deployment,receiver deployment,2016-12-14/2017-02-21,location name: WZ | location description: NA,bpns-WZ,51.37617,3.17867,WSG84,30
Event,2018-10-10,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3395:event-receiver-deployment,receiver deployment,2018-01-11/2018-10-09,recover latitude: 51.70442 | recover longitude: 2.81259 | location name: bpns-BelwindReefballs | location description: Reefballs of Belwind,bpns-BelwindReefballs,51.70442,2.81259,WSG84,30
Event,2019-08-30,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:6011:event-receiver-deployment,receiver deployment,2018-10-11/2019-08-26,recover latitude: 51.41716 | recover longitude: 3.04750 | location name: S4 | location description: NA,bpns-S4,51.41717,3.0475,WSG84,30
Event,2019-08-30,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:6012:event-receiver-deployment,receiver deployment,2019-08-26,recover latitude: 51.41716 | recover longitude: 3.04750 | location name: S4 | location description: NA,bpns-S4,51.41717,3.0475,WSG84,30
Event,2017-04-07,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2118:event-receiver-deployment,receiver deployment,2016-07-13/2017-04-04,recover latitude: 51.64933 | recover longitude: 2.53383 | location name: bpns-BIRKENFELS | location description: NA,bpns-BIRKENFELS,51.64933,2.53383,WSG84,30
Event,2017-07-05,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2651:event-receiver-deployment,receiver deployment,2017-04-05/2017-07-05,recover latitude: 51.58000 | recover longitude: 2.99549 | location name: bpns-CPowerReefballs | location description: NA,bpns-CPowerReefballs,51.58,2.99549,WSG84,30
Event,2019-09-24,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:4770:event-receiver-deployment,receiver deployment,2019-04-11/2019-09-24,location name: Zeebrugge West 1 | location description: NA,bpns-zbw1,51.36291,3.18363,WSG84,30
Event,2019-09-24,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:ws2:4475:event-receiver-deployment,receiver deployment,2019-01-15/2019-09-24,location name: ws-borssele | location description: NA,ws-borssele,51.43162,3.70492,WSG84,30
Event,2016-09-30,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:1995:event-receiver-deployment,receiver deployment,2016-02-18/2016-03-10,recover latitude: 51.54813 | recover longitude: 2.93679 | location name: RTNZ03 | location description: NA,bpns-RTNZ03,51.54813,2.93679,WSG84,30
Event,2016-10-27,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2053:event-receiver-deployment,receiver deployment,2016-04-04/2016-10-25,recover latitude: 51.67162 | recover longitude: 2.79811 | location name: bpns-CNB04 | location description: NA,bpns-CNB04,51.67174,2.79819,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1682:event-receiver-deployment,receiver deployment,2015-10-26/2016-03-10,recover latitude: 51.46117 | recover longitude: 3.10700 | location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1265:event-receiver-deployment,receiver deployment,2014-03-10/2015-02-18,recover latitude: 51.46117 | recover longitude: 3.10700 | location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:2001:event-receiver-deployment,receiver deployment,2016-03-10/2016-08-19,recover latitude: 51.46117 | recover longitude: 3.10700 | location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2016-12-14,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:2185:event-receiver-deployment,receiver deployment,2016-08-19/2016-12-14,recover latitude: 51.46117 | recover longitude: 3.10700 | location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2017-04-06,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:2648:event-receiver-deployment,receiver deployment,2017-04-06,location name: Buitenratel | location description: NA,bpns-buitenratel,51.1937,2.4653,WSG84,30
Event,2016-09-26,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1681:event-receiver-deployment,receiver deployment,2015-06-26/2015-10-26,recover latitude: 51.46117 | recover longitude: 3.10700 | location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2016-08-18,en,http://creativecommons.org/publicdomain/zero/1.0/,MARBIOL,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),MARBIOL,MachineObservation,urn:catalog:etn:bpns:1555:event-receiver-deployment,receiver deployment,2015-02-18/2015-06-26,location name: WK12 | location description: NA,bpns-WK12,51.46117,3.107,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1664:event-receiver-deployment,receiver deployment,2012-07-01/2014-01-30,location name: 13 Q 2C | location description: Rechteroever in de Schelde,ws-2C,51.41696,3.71881,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1667:event-receiver-deployment,receiver deployment,2012-07-01/2014-10-14,location name: 15 Obstn K | location description: Linkeroever opwaarts Braakmanhaven,ws-K,51.35082,3.78666,WSG84,30
Event,2017-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:2835:event-receiver-deployment,receiver deployment,2014-04-03/2014-05-09,location name: Maas SA barrage Monsin | location description: NA,ak-12,50.65786,5.64462,WSG84,30
Event,2017-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:2836:event-receiver-deployment,receiver deployment,2014-05-09/2014-07-24,location name: Maas SA barrage Monsin | location description: NA,ak-12,50.65786,5.64462,WSG84,30
Event,2017-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:2837:event-receiver-deployment,receiver deployment,2014-07-24,location name: Maas SA barrage Monsin | location description: NA,ak-12,50.65786,5.64462,WSG84,30
Event,2017-10-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3290:event-receiver-deployment,receiver deployment,2015-09-04/2015-09-29,"location name: 12 | location description: RO Albertkanaal; aan een trapje, ter hoogte van pont d’Hermalle-sous-Argenteau",ak-14,50.71411,5.67264,WSG84,30
Event,2017-10-31,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3291:event-receiver-deployment,receiver deployment,2015-09-29,"location name: 12 | location description: RO Albertkanaal; aan een trapje, ter hoogte van pont d’Hermalle-sous-Argenteau",ak-14,50.71411,5.67264,WSG84,30
Event,2016-01-22,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:ws2:1665:event-receiver-deployment,receiver deployment,2012-07-01/2014-01-30,location name: 5 A1 | location description: Ankerzone Springergeul,ws-A1,51.3725,3.72298,WSG84,30
Event,2019-01-15,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3264:event-receiver-deployment,receiver deployment,2017-10-24/2018-10-23,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2019-01-15,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:4444:event-receiver-deployment,receiver deployment,2018-10-23,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2017-10-25,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3024:event-receiver-deployment,receiver deployment,2017-06-19/2017-10-24,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:3025:event-receiver-deployment,receiver deployment,2015-11-25/2016-02-12,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:1597:event-receiver-deployment,receiver deployment,2016-02-12/2016-10-11,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2448:event-receiver-deployment,receiver deployment,2016-10-11/2017-06-19,"location name: HH2 | location description: St Amandusstraat (Hasselt), LO thv bord jaagpad, SO waar de parallelweg afbuigt",HH2,50.9656,5.28724,WSG84,30
Event,2017-09-27,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:1477:event-receiver-deployment,receiver deployment,2015-05-13/2015-08-01,"location name: Kwaadmechelen -Dessel | location description: Brug Gestelseweg, adres: Bukenberg (Balen)",ak-34,51.12829,5.14139,WSG84,30
Event,2017-09-27,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2774:event-receiver-deployment,receiver deployment,2013-10-10/2014-10-28,"location name: Kwaadmechelen -Dessel | location description: Brug Gestelseweg, adres: Bukenberg (Balen)",ak-34,51.12829,5.14139,WSG84,30
Event,2017-09-27,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2775:event-receiver-deployment,receiver deployment,2014-10-28/2014-11-28,"location name: Kwaadmechelen -Dessel | location description: Brug Gestelseweg, adres: Bukenberg (Balen)",ak-34,51.12829,5.14139,WSG84,30
Event,2017-09-27,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2776:event-receiver-deployment,receiver deployment,2014-11-28/2015-05-13,"location name: Kwaadmechelen -Dessel | location description: Brug Gestelseweg, adres: Bukenberg (Balen)",ak-34,51.12829,5.14139,WSG84,30
Event,2017-09-27,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2777:event-receiver-deployment,receiver deployment,2015-05-13/2015-08-23,"location name: Kwaadmechelen -Dessel | location description: Brug Gestelseweg, adres: Bukenberg (Balen)",ak-34,51.12829,5.14139,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:1577:event-receiver-deployment,receiver deployment,2014-04-03/2014-11-12,location name: 7 | location description: RO afledingskanaal; voor de brug 'Bressoux'; ter hoogte van rue Douffet,ak-7,50.63692,5.5851,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:2948:event-receiver-deployment,receiver deployment,2014-11-12/2015-09-29,location name: 7 | location description: RO afledingskanaal; voor de brug 'Bressoux'; ter hoogte van rue Douffet,ak-7,50.63692,5.5851,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:maas:2949:event-receiver-deployment,receiver deployment,2015-09-29,location name: 7 | location description: RO afledingskanaal; voor de brug 'Bressoux'; ter hoogte van rue Douffet,ak-7,50.63692,5.5851,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:1559:event-receiver-deployment,receiver deployment,2014-04-03/2014-11-12,location name: 10 | location description: RO albertkanaal; onder de brug; straatnaam rue ile Monsin,ak-10,50.6544,5.62282,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2953:event-receiver-deployment,receiver deployment,2014-11-12/2015-09-29,location name: 10 | location description: RO albertkanaal; onder de brug; straatnaam rue ile Monsin,ak-10,50.6544,5.62282,WSG84,30
Event,2017-09-29,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),INBO,MachineObservation,urn:catalog:etn:albert:2954:event-receiver-deployment,receiver deployment,2015-09-29,location name: 10 | location description: RO albertkanaal; onder de brug; straatnaam rue ile Monsin,ak-10,50.6544,5.62282,WSG84,30
Event,2018-05-04,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3427:event-receiver-deployment,receiver deployment,2018-01-30/2018-04-26,recover latitude: 51.28717 | recover longitude: 2.87917 | location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2018-09-28,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3808:event-receiver-deployment,receiver deployment,2018-06-08/2018-09-25,recover latitude: 51.28717 | recover longitude: 2.87917 | location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2019-01-31,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:3954:event-receiver-deployment,receiver deployment,2018-09-25/2019-01-29,recover latitude: 51.28717 | recover longitude: 2.87917 | location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2016-08-19,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2047:event-receiver-deployment,receiver deployment,2016-05-02/2016-08-19,location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2016-07-19,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:2156:event-receiver-deployment,receiver deployment,2015-06-25/2015-09-29,location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
Event,2016-07-19,en,http://creativecommons.org/publicdomain/zero/1.0/,VLIZ,"",Acoustic telemetry data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS),VLIZ,MachineObservation,urn:catalog:etn:bpns:1546:event-receiver-deployment,receiver deployment,2015-09-29/2016-02-18,location name: WENDUINE BANK W | location description: NA,bpns-WENDUINEBANKW,51.28717,2.87917,WSG84,30
